time,open,high,low,close,Time Segmented VWAP,Previous Time Segmented VWAP,Rolling VWAP,Time Segmented STDEV1,Time Segmented STDEV1,Time Segmented STDEV2,Time Segmented STDEV2,Time Segmented STDEV3,Time Segmented STDEV3,Time Segmented STDEV4,Time Segmented STDEV4,Previous Time Segmented STDEV1,Previous Time Segmented STDEV1,Previous Time Segmented STDEV2,Previous Time Segmented STDEV2,Previous Time Segmented STDEV3,Previous Time Segmented STDEV3,Previous Time Segmented STDEV4,Previous Time Segmented STDEV4,Rolling VWAP STDEV1,Rolling VWAP STDEV1,Rolling VWAP STDEV2,Rolling VWAP STDEV2,Rolling VWAP STDEV3,Rolling VWAP STDEV3,Rolling VWAP STDEV4,Rolling VWAP STDEV4,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,HK VWAP,LDN VWAP,NY VWAP,VWAP_Asia - STDEV +3,VWAP_Asia - STDEV +2,VWAP_Asia - STDEV +1,VWAP_Asia - STDEV -1,VWAP_Asia - STDEV -2,VWAP_Asia - STDEV -3,VWAP_London - STDEV +3,VWAP_London - STDEV +2,VWAP_London - STDEV +1,VWAP_London - STDEV -1,VWAP_London - STDEV -2,VWAP_London - STDEV -3,VWAP_NY - STDEV +3,VWAP_NY - STDEV +2,VWAP_NY - STDEV +1,VWAP_NY - STDEV -1,VWAP_NY - STDEV -2,VWAP_NY - STDEV -3,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA
1676160000,974396783242,986833346361,958470852708,968047492284,994948323279.5945,NaN,871373323437.8899,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,979823841198.1514,992940780797.8298,937207946382.6096,970049192600.7039,1187808327453.0684,961626303728.2719,912789589036.9474,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,979823841198.1514,992940780797.8298,937207946382.6096,970049192600.7039,1187808327453.0684,961626303728.2719,912789589036.9474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53516415285.43951,NaN
1676246400,967098642436,975981846212,937852892295,960675149195,958169962567.3335,NaN,870051542964.4653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,973440943863.7676,988331404854.5685,938128228845.8406,969955918536.9655,1187241203412.4739,962383199239.0084,913873258452.6727,NaN,NaN,1062785292502,974880877705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,973440943863.7676,988331404854.5685,938128228845.8406,969955918536.9655,1187241203412.4739,962383199239.0084,913873258452.6727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89619739378.09543,NaN
1676332800,961294714584,990230811797,949743043238,982654747543,965480806530.3821,NaN,869251607522.8369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,976512211756.8451,987520453810.0587,939874366833.9645,970082275044.4882,1186730375807.3066,964131442535.653,915617291132.276,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,976512211756.8451,987520453810.0587,939874366833.9645,970082275044.4882,1186730375807.3066,964131442535.653,915617291132.276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75062020027.65256,NaN
1676419200,985606388530,1064391914541,977395210608,1061471412075,992508479525.8423,NaN,869150523469.1066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1004831945196.2301,998084876419.336,944642878412.0443,970991619691.558,1186417619343.5557,969255941924.452,920029814899.6366,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1004831945196.2301,998084876419.336,944642878412.0443,970991619691.558,1186417619343.5557,969255941924.452,920029814899.6366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106200311360.74583,NaN
1676505600,1061866499837,1096004647223,1024070515868,1026256533298,1009897861218.8435,NaN,870659093261.8978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1011973474563.4867,1002109398830.5737,947843413897.7681,971541519329.433,1186017716506.9875,972806587602.0365,922880240193.4996,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1011973474563.4867,1002109398830.5737,947843413897.7681,971541519329.433,1186017716506.9875,972806587602.0365,922880240193.4996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121156068423.88187,NaN
1676592000,1027956974428,1084825517879,1021066683842,1067808301709,1022166192814.1589,NaN,877313240206.9957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030585083611.9911,1011494956384.6346,952547919302.1301,972499397761.0704,1185722561913.2349,977900091258.168,927195747346.0923,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1030585083611.9911,1011494956384.6346,952547919302.1301,972499397761.0704,1185722561913.2349,977900091258.168,927195747346.0923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,134596106091.1271,NaN
1676678400,1067794063670,1085297682502,1059746491335,1070406052671,1031148451958.8662,NaN,882379792410.3518,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1043858739964.994,1019910827282.6869,957169806885.223,973473593332.3135,1185434630554.328,983037487149.9056,931302126620.5404,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1043858739964.994,1019910827282.6869,957169806885.223,973473593332.3135,1185434630554.328,983037487149.9056,931302126620.5404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116315813650.27061,NaN
1676764800,1071846827334,1098574874097,1054170939343,1063964234826,1035191946193.6216,NaN,885671372458.0765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1050560571585.3293,1026204171217.4459,961357823667.2142,974373997725.2855,1185131333686.0923,987668458925.2109,935047188409.2175,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1050560571585.3293,1026204171217.4459,961357823667.2142,974373997725.2855,1185131333686.0923,987668458925.2109,935047188409.2175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70179061799.92587,NaN
1676851200,1063519393856,1098352085549,1045327818972,1083320925474,1075666943331.6665,NaN,889696932901.579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1061480689548.2196,1034363707539.8108,966140690404.7352,975458046757.6111,1184877125425.8872,992942871447.9662,939338509361.5043,NaN,NaN,1050533660496,950293250714,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1061480689548.2196,1034363707539.8108,966140690404.7352,975458046757.6111,1184877125425.8872,992942871447.9662,939338509361.5043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118667947647.71684,NaN
1676937600,1085043535800,1100069138548,1048134876829,1064520783768,1073435858571.5742,NaN,893444616861.9443,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1062494054288.1464,1038671861286.695,969998733281.726,976344243145.7742,1184576610215.7551,997140841871.5416,942856624691.9103,NaN,NaN,1098574874097,937852892295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1062494054288.1464,1038671861286.695,969998733281.726,976344243145.7742,1184576610215.7551,997140841871.5416,942856624691.9103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104747217753.48653,NaN
