time,open,high,low,close,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA,PVSRA Volume,50 EMA
1673913600,344764783127,352878918504,339797170980,344801924834,341230776108.5015,328364567733.9546,319103649842.8369,376799920441.8169,447867415912.5289,326163679071.73956,312043620613.93427,NaN,NaN,357311665757,308731811629,NaN,NaN,NaN,108812477484.02457,NaN,108812477484.02457,319103649842.8369
1674000000,343717070207,352463175063,329324709422,333929044395,338796865537.33435,329159492971.24677,319685037864.49036,376373344560.754,447582925596.62994,326704312707.24963,312665763021.7311,NaN,NaN,357311665757,308731811629,NaN,NaN,NaN,110152649834.35088,NaN,110152649834.35088,319685037864.49036
1674086400,333607096195,342533274949,331075047012,339922463276,339172064783.5562,330697060157.6401,320478662390.4319,376010649224.58734,447314110459.74945,327467774200.0221,313489550580.8417,NaN,NaN,357311665757,308731811629,NaN,NaN,NaN,141666706866.55423,NaN,141666706866.55423,320478662390.4319
1674172800,339666985083,357807910603,335123637219,355091960425,344478696664.0375,334182045910.12006,321836046627.0816,375802503067.3775,447083842919.0884,328816719527.90216,314855373726.26105,NaN,NaN,357311665757,308731811629,NaN,NaN,NaN,94663865550.33272,NaN,94663865550.33272,321836046627.0816
1674259200,354845024962,362063262984,347650096717,351055507905,346670967077.69165,336592540480.8172,322981907853.6666,375556264309.5429,446844071795.4577,329949817717.5769,316013997989.75635,NaN,NaN,357311665757,308731811629,NaN,NaN,NaN,165159109455.16498,NaN,165159109455.16498,322981907853.6666
1674345600,351559915229,363978841079,347925978506,354377421218,349239785124.4611,339133237728.98615,324213104456.1895,375345529552.41315,446613193766.5502,331178575858.78326,317247633053.59576,NaN,NaN,357311665757,308731811629,NaN,NaN,NaN,115148273184.08606,NaN,115148273184.08606,324213104456.1895
1674432000,355453480714,366098580568,351850522316,359638707967,352706092738.64075,342062590620.131,325602343809.5546,375189242770.46875,446396029007.9995,332580859596.8601,318623828022.24915,NaN,NaN,363978841079,329324709422,NaN,NaN,NaN,121261572914.54338,NaN,121261572914.54338,325602343809.5546
1674518400,359017702385,369154953556,345766471075,350338972863,351917052780.0938,343244930940.54083,326572407694.0035,374941976403.2302,446156186171.18304,333539524728.77386,319605290659.2331,NaN,NaN,363978841079,329324709422,NaN,NaN,NaN,128982573932.3698,NaN,128982573932.3698,326572407694.0035
1674604800,350660242650,365786180233,344914742547,359739363131,354524489563.7292,345601278396.32074,327873072613.1014,374790706619.42694,445940413829.0103,334838539151.0892,320907606075.1136,NaN,NaN,363978841079,329324709422,NaN,NaN,NaN,129842514486.66478,NaN,129842514486.66478,327873072613.1014
1674691200,360433464731,367862798315,355073877260,361773749138,356940909421.81946,347911631359.4178,329202510908.19543,374661184654.4376,445730259859.7444,336180312258.2474,322224709558.1435,NaN,NaN,363978841079,329324709422,NaN,NaN,NaN,148963761766.89966,NaN,148963761766.89966,329202510908.19543
1674777600,360660628082,370125874879,353860556525,365753214675,359878344506.21295,350460428975.9295,330635871840.227,374572548137.2293,445530566863.02844,337650321241.6729,323621422438.78107,NaN,NaN,363978841079,329324709422,NaN,NaN,NaN,119501130463.66153,NaN,119501130463.66153,330635871840.227
1674864000,365009489039,372104508382,357918348152,362954446394,360903711802.14197,352245288607.08246,331903266920.7671,374456945134.80914,445324384290.0721,338949736989.90765,324856796851.6265,NaN,NaN,363978841079,329324709422,NaN,NaN,NaN,107992306918.90999,NaN,107992306918.90999,331903266920.7671
1674950400,363856063537,375868152457,361424460502,372154994700,364654139434.7613,355089532334.6421,333481766049.36444,374434040155.3583,445141689184.9783,340586131471.10376,326377400627.6251,NaN,NaN,363978841079,329324709422,NaN,NaN,NaN,99092628616.26955,NaN,99092628616.26955,333481766049.36444
1675036800,372258482414,376305986175,353399521051,359327360341,362878546403.5075,355694936335.55035,334495318766.6835,374283724933.3249,444927421197.85223,341616765141.7817,327373872391.58527,NaN,NaN,375868152457,344914742547,NaN,NaN,NaN,130590477515.20229,NaN,130590477515.20229,334495318766.6835
1675123200,359210132757,369725131320,356155642098,364683130726,363480074511.005,356978964105.61456,335679154529.79395,374188196632.7545,444727060922.0174,342822490601.94226,328535818457.6456,NaN,NaN,375868152457,344914742547,NaN,NaN,NaN,111431458509.31519,NaN,111431458509.31519,335679154529.79395
1675209600,364469210296,375971927226,355490677940,372101303821,366353817614.3367,359139298350.6696,337107474109.84125,374167431530.15,444545723201.4156,344302004197.0872,329912944022.5953,NaN,NaN,375868152457,344914742547,NaN,NaN,NaN,105050996079.01418,NaN,105050996079.01418,337107474109.84125
1675296000,372824815798,385182480139,368448344084,372657708626,368455114618.2244,361070499818.574,338501600953.6122,374152409411.70074,444366227534.5606,345723125394.6062,331280076512.61816,NaN,NaN,375868152457,344914742547,NaN,NaN,NaN,149326595057.97205,NaN,149326595057.97205,338501600953.6122
1675382400,373596645269,384815295242,369595285966,380784612307,372564947181.1496,363886801602.6348,340159758261.5882,374218401480.31067,444207471940.9837,347424047360.2298,332895469162.9466,NaN,NaN,375868152457,344914742547,NaN,NaN,NaN,141787673284.6613,NaN,141787673284.6613,340159758261.5882
1675468800,380293947796,389429682277,375241848726,381781563971,375637152777.7664,366443196226.687,341791985936.4671,374293656828.47675,444051602008.47437,349114072591.41284,334469899281.52136,NaN,NaN,375868152457,344914742547,NaN,NaN,NaN,112289072697.3235,NaN,112289072697.3235,341791985936.4671
1675555200,381791058763,387682330013,367694146325,374046538955,375106948170.1776,367529388045.01746,343056870368.5664,374291197944.1636,443876807843.5468,350379371208.29083,335734369528.842,NaN,NaN,375868152457,344914742547,NaN,NaN,NaN,86879317694.90077,NaN,86879317694.90077,343056870368.5664
1675641600,373751158534,381906756697,366459079379,370855850241,373689915527.1184,368004596930.15784,344147026441.9952,374257015379.953,443694483355.15094,351419907518.73047,336874145365.2599,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,112615952563.522,NaN,112615952563.522,344147026441.9952
1675728000,371015105358,387012064629,368917162497,383653929038,377011253364.0789,370240215802.7067,345696316739.87775,374350517008.3913,443544569361.8497,352976989533.4874,338415643946.26807,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,113968949336.0546,NaN,113968949336.0546,345696316739.87775
1675814400,383839062777,390607672879,372167125147,379813387673,377945298133.7193,371607811784.1772,347034241090.1963,374404873930.4272,443385440318.9312,354288046450.8752,339780435729.5174,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,133688196395.85805,NaN,133688196395.85805,347034241090.1963
1675900800,380289800240,385826123529,353324213134,359611083735,371833893334.1462,369893993491.43756,347527450605.6788,374257672037.93536,443176265895.5007,354687955400.7492,340366945810.60834,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,146159920180.72073,NaN,146159920180.72073,347527450605.6788
1675987200,359455784170,367477025050,353800722531,359750266498,367806017722.0975,368444889635.2322,348006776719.10315,374113319744.0057,442967961277.77905,355104619877.4942,340908933560.7121,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,154731040376.06552,NaN,154731040376.06552,348006776719.10315
1676073600,359846689148,367353535127,357127088618,364163003410,366591679618.065,367833191603.05615,348640354236.39325,374014311621.27924,442771194841.1554,355677522002.9536,341603186469.8329,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,105314408820.37946,NaN,105314408820.37946,348640354236.39325
1676160000,364312923467,371345419625,358216307195,362320481286,365167946840.71,367045661557.7624,349176829806.96606,373897955100.5302,442570319151.8791,356030967621.22,342322691992.71216,NaN,NaN,389429682277,353399521051,NaN,NaN,NaN,73081170484.45222,NaN,73081170484.45222,349176829806.96606
1676246400,361428180155,366809807093,346593822039,356009703672,362115199117.8067,365469096145.5106,349444785644.81055,373719962549.00256,442354187777.3975,356093668337.54395,342795902952.07715,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,120759265477.22125,NaN,120759265477.22125,349444785644.81055
1676332800,356570618205,367511138805,351745069068,363717909739,362649435991.5378,365218926658.8663,350004516001.44543,373620439635.4702,442157842513.8809,356547527499.8694,343461504503.0215,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,102563398777.28835,NaN,102563398777.28835,350004516001.44543
1676419200,366665011554,388449706675,363125437862,387065240252,370788037411.69183,368339828600.7425,351457877736.7613,373754218746.08246,442020282957.6715,357995262663.3581,344920492810.1645,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,145957223208.6284,NaN,145957223208.6284,351457877736.7613
1676505600,387295928791,395311701349,370490254371,372014984034,371197019619.12787,368864850805.4936,352264038768.0256,373736912928.05176,441845488203.8047,358849292949.13403,345678784586.9171,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,167854292439.48163,NaN,167854292439.48163,352264038768.0256
1676592000,373710118963,391471953936,370868262936,386265533905,376219857714.4186,371350662676.8516,353597430734.18146,373861575823.3448,441706711788.5767,360312918475.47095,346881942992.89197,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,186230433409.85358,NaN,186230433409.85358,353597430734.18146
1676678400,386289369327,395742678232,382615561634,387948991424,380129568950.94574,373721852497.8728,354944550761.23315,374001749112.90356,441572485270.8125,361796681749.5458,348092419772.92053,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,160928346165.18326,NaN,160928346165.18326,354944550761.23315
1676764800,389409431334,401226745603,383225439231,389461142483,383240093461.6305,375970322495.7481,356298142593.4593,374155573922.5563,441442369558.4834,363298033174.97766,349298252011.9409,NaN,NaN,390607672879,353324213134,NaN,NaN,NaN,93832479447.13219,NaN,93832479447.13219,356298142593.4593
1676851200,389254533405,403222208242,382864705312,395523290634,387334492519.087,378763603658.3555,357836383693.0883,374368188019.18756,441327715179.14636,365008908047.74384,350663859338.4328,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,160126231935.0702,NaN,160126231935.0702,357836383693.0883
1676937600,397179350575,402573056549,381544248179,389600438297,388089807778.3913,380311722892.4476,359082032893.2417,374519752698.5688,441198558432.87384,366383020492.69995,351781045293.78345,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,141557139991.4268,NaN,141557139991.4268,359082032893.2417
1677024000,389303643438,393593490341,377174672451,387159939074,387779851543.5942,381290039489.8122,360183127253.2714,374645525697.3293,441063630544.33734,367597998505.6003,352768256000.94257,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,146286007012.15503,NaN,146286007012.15503,360183127253.2714
1677110400,388832561550,394480581735,381171308843,385231548736,386930417274.3961,381853112239.2676,361165418291.8098,374750859259.90314,440924224597.25037,368683534122.0407,353647302461.5789,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,142986500454.45273,NaN,142986500454.45273,361165418291.8098
1677196800,386562353140,390331061709,370702249489,375848467438,383236433995.5974,380995305839.0865,361741224140.68,374761780734.3121,440761738312.20856,369319704262.7692,354162744018.59076,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,119145530079.91623,NaN,119145530079.91623,361741224140.68
1677283200,376953623352,379874462379,366354164814,373770079792,380080982594.39825,379963130689.5027,362212943970.1435,374751913063.24426,440594468253.48145,369839686695.9149,354586201244.3721,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,121258482993.3717,NaN,121258482993.3717,362212943970.1435
1677369600,374062269619,383183753276,371216014171,379118509383,379760158190.5988,379842470502.85944,362875907319.6673,374795361782.8438,440440970228.83606,370568119624.3072,355183695015.0274,NaN,NaN,401226745603,346593822039,NaN,NaN,NaN,77242344159.58731,NaN,77242344159.58731,362875907319.6673
1677456000,380355600694,385351904752,371845241868,378269369979,379263228786.73254,379617741856.5938,363479572521.9941,374829929028.5767,440285735271.90765,371231588930.16394,355727556113.8242,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,85926187039.31412,NaN,85926187039.31412,363479572521.9941
1677542400,377671952878,381565459276,368810524182,372472950244,376999802605.8217,378597057340.509,363832254001.28845,374806476503.35706,440116414959.7281,371607251824.1277,356057256178.4492,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,108335721056.22278,NaN,108335721056.22278,363832254001.28845
1677628800,372900306046,389237125629,370585964228,380201578891,378067061367.5478,378826274704.8648,364474188310.6889,374860159114.1794,439966814869.6688,372281279200.02576,356667097421.35205,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,115559766193.70857,NaN,115559766193.70857,364474188310.6889
1677715200,380893381874,386362492627,369431889963,376946606932,377693576555.69855,378557750737.3127,364963302766.4266,374880919788.9836,439809461042.10913,372802029690.8596,357124575841.9935,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,104773659011.80779,NaN,104773659011.80779,364963302766.4266
1677801600,376359340817,378391463517,356300526883,366387498748,373924883953.1324,376819143310.268,365019153589.2334,374796408136.8345,439626135293.5596,372877886302.73987,357160420875.7269,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,129213529612.95206,NaN,129213529612.95206,365019153589.2334
1677888000,367104819488,370226809764,356646998554,361839891022,369896552976.08826,374679250126.22974,364894476625.8125,374667487568.52765,439431912461.42084,372764715697.0577,357024237554.5673,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,78174876630.07147,NaN,78174876630.07147,364894476625.8125
1677974400,363604931044,371852006676,359811208497,364539059307,368110721753.05884,373230651437.7684,364880538691.7414,374566707187.8159,439244914076.5159,372765360581.7136,356995716801.76917,NaN,NaN,403222208242,366354164814,NaN,NaN,NaN,69092631614.3378,NaN,69092631614.3378,364880538691.7414
1678060800,364021609433,367709499146,355917996889,363794222031,366671888512.37256,371882590093.94434,364837938038.37897,374459518280.7829,439056522835.4535,372737097861.0363,356938778215.7216,NaN,NaN,389237125629,356300526883,NaN,NaN,NaN,71612293803.41219,NaN,71612293803.41219,364837938038.37897
1678147200,364605063911,369138120579,354837572009,361077336966,364807037996.91504,370338982504.238,364690463486.521,374326362247.8,438861818251.50977,372599384850.1562,356781542122.8858,NaN,NaN,389237125629,356300526883,NaN,NaN,NaN,78995744002.53,NaN,78995744002.53,364690463486.521
1678233600,361775384410,365741302639,347318579478,351484236511,360366104168.2767,367645447362.34686,364172572232.579,374099077414.598,438643647011.20886,372070699718.1307,356274444747.0273,NaN,NaN,389237125629,356300526883,NaN,NaN,NaN,112550658683.03363,NaN,112550658683.03363,364172572232.579
1678320000,351538674991,359395577780,334975323154,340926840415,353886349583.85114,363828503512.7259,363260974906.3994,373769005404.6518,438399659978.5092,371148185980.72894,355373763832.0699,NaN,NaN,389237125629,356300526883,NaN,NaN,NaN,105455069876.23047,NaN,105455069876.23047,363260974906.3994
1678406400,340718435958,348253402199,327883636835,342930644362,350234447843.2341,360843095062.6222,362463707041.91315,373462156041.04333,438161285407.68146,370347642851.45844,354579771232.36786,NaN,NaN,389237125629,356300526883,NaN,NaN,NaN,188472425329.202,NaN,188472425329.202,362463707041.91315
1678492800,341428755056,353019249824,323802178355,341008943413,347159279699.8227,358009644826.96185,361622343762.3479,373139238502.4558,437918707774.73596,369499058294.7364,353745629229.9594,NaN,NaN,389237125629,356300526883,NaN,NaN,NaN,225282327262.76712,NaN,225282327262.76712,361622343762.3479
1678579200,341796211654,362751606824,335534725265,359015906764,351111488721.21515,358153396532.253,361520130546.72644,372998707838.3916,437721697035.633,369403476808.9757,353636784284.4772,NaN,NaN,389237125629,356300526883,NaN,NaN,NaN,120412183664.63223,NaN,120412183664.63223,361520130546.72644
1678665600,360253260554,378002419462,350540957242,368012765187,356745247543.14343,359561877768.64545,361774743669.87445,372949096468.726,437547642274.4629,369673428886.2493,353876058453.4996,NaN,NaN,369138120579,323802178355,NaN,NaN,NaN,205905949854.01727,NaN,205905949854.01727,361774743669.87445
1678752000,367721680609,388351493737,361984286432,375145859220,362878784768.76227,361788160833.1247,362299101142.4284,372970954804.5596,437391832578.9461,370231859949.43524,354366342335.4216,NaN,NaN,369138120579,323802178355,NaN,NaN,NaN,235851015796.90524,NaN,235851015796.90524,362299101142.4284
1678838400,374767481495,382224060090,351178967186,360953218490,362236929342.5082,361668883355.53546,362246321430.5685,372851375338.74304,437200974616.1772,370182394411.33685,354310248449.8001,NaN,NaN,369138120579,323802178355,NaN,NaN,NaN,235744466988.08987,NaN,235744466988.08987,362246321430.5685
1678924800,360800519473,372409675455,355906357229,367543750092,364005869592.3388,362508150032.1733,362454063731.0168,372798563147.23315,437027048961.9346,370402657263.4451,354505470198.58844,NaN,NaN,369138120579,323802178355,NaN,NaN,NaN,190541266310.48105,NaN,190541266310.48105,362454063731.0168
1679011200,368397999746,388203913992,364063480957,384229785420,370747174868.2259,365611240801.8628,363308013601.173,372912306652.4348,436895220588.54645,371300721595.6959,355315305606.65,NaN,NaN,369138120579,323802178355,NaN,NaN,NaN,186361831096.1092,NaN,186361831096.1092,363308013601.173
1679097600,384985925304,393893424952,373642718089,376589362619,372694570785.1506,367179543918.5967,363828850817.55835,372948894273.9927,436744644164.1531,371848911566.62555,355808790068.49115,NaN,NaN,369138120579,323802178355,NaN,NaN,NaN,189788133131.0278,NaN,189788133131.0278,363828850817.55835
1679184000,377004252225,389753141260,373589132910,381072260725,375487134098.4337,369164217748.0829,364505062970.7914,373029723790.91815,436605636964.5547,372560933599.7181,356449192341.8647,NaN,NaN,369138120579,323802178355,NaN,NaN,NaN,138723082158.2432,NaN,138723082158.2432,364505062970.7914
1679270400,380195657836,391230971521,368776052922,374401120121,375125129439.2891,369912346658.49963,364893143643.3486,373043369525.54584,436450319818.87787,372966864080.645,356819423206.0521,NaN,NaN,393893424952,350540957242,NaN,NaN,NaN,202272412093.14825,NaN,202272412093.14825,364893143643.3486
1679356800,374981143180,396514209949,366332389999,388169943126,379473400668.19275,372520574725.2854,365805959309.3349,373193882695.6996,436329769564.9631,373925921129.9429,357685997488.7269,NaN,NaN,393893424952,350540957242,NaN,NaN,NaN,163351545271.85815,NaN,163351545271.85815,365805959309.3349
1679443200,388421776676,397960372381,369509695988,379117561794,379354787710.1285,373463001449.3875,366327982936.1845,373252824776.27966,436186917610.47876,374460978493.5772,358194987378.7918,NaN,NaN,393893424952,350540957242,NaN,NaN,NaN,145305296526.4229,NaN,145305296526.4229,366327982936.1845
1679529600,379138416097,397276171175,371427098668,387144482079,381951352499.7523,375417498682.1893,367144316235.9028,373391050222.0779,436064464587.9282,375316496326.56146,358972136145.2441,NaN,NaN,393893424952,350540957242,NaN,NaN,NaN,161420847312.50867,NaN,161420847312.50867,367144316235.9028
1679616000,387181003602,392449025724,368456131121,375491711069,379798138689.5015,375428100451.73364,367471665052.88696,373411952320.0572,435913221757.6687,375646927874.9899,359296402230.784,NaN,NaN,393893424952,350540957242,NaN,NaN,NaN,155508547645.84015,NaN,155508547645.84015,367471665052.88696
1679702400,374318381634,381712981007,366262284080,371500268837,377032182072.00104,374866981649.62885,367629649515.00903,373392930593.8576,435752390414.54596,375786148822.21533,359473150207.80273,NaN,NaN,393893424952,350540957242,NaN,NaN,NaN,98365441270.05453,NaN,98365441270.05453,367629649515.00903
1679788800,371555176094,381211960710,368429746141,377798962464,377287775536.0007,375285836051.6819,368028446101.24396,373436771706.99335,435607687723.034,376112590390.06793,359944301812.42,NaN,NaN,393893424952,350540957242,NaN,NaN,NaN,76511520620.43651,NaN,76511520620.43651,368028446101.24396
1679875200,377138057201,385417703898,359545952404,366940654517,373838735196.3338,374093667261.01306,367985787607.7442,373372133725.00336,435436234456.6019,375989651498.90216,359981923716.58624,NaN,NaN,397960372381,366262284080,NaN,NaN,NaN,77083388883.02042,NaN,77083388883.02042,367985787607.7442
1679961600,365972314792,376531804580,361330238696,372804664293,373494044895.22253,373909523979.86835,368174763164.02875,373366487262.99335,435279851010.50055,376104074146.4353,360245452181.6222,NaN,NaN,397960372381,366262284080,NaN,NaN,NaN,109796521140.10649,NaN,109796521140.10649,368174763164.02875
1680048000,372681096214,389881433946,371043683476,382179209167,376389099652.4817,375090907578.03,368723957124.92957,373454176038.1576,435147265138.2321,376557431581.6415,360890482668.21765,NaN,NaN,397960372381,366262284080,NaN,NaN,NaN,112771858968.79942,NaN,112771858968.79942,368723957124.92957
1680134400,383966667113,389768678469,372854790410,379993633282,377590610862.3211,375791296964.31146,369165905209.52057,373519245264.4645,435009553198.5162,376919674778.4965,361412135640.5446,NaN,NaN,397960372381,366262284080,NaN,NaN,NaN,114422650742.78833,NaN,114422650742.78833,369165905209.52057
