time,open,high,low,close,5 Ema,13 Ema,50 Ema,200 Ema,800 Ema,Upper 50 Ema Cloud,Lower 50 Ema Cloud,YDay Hi,YDay Lo,LWeek Hi,LWeek Lo,Psy-Hi,Psy-Lo,Daily Open,PVSRA Volume,Volume MA,PVSRA Volume,50 EMA
1661385600,108.3906,108.4096,107.695,108.1465,108.00564641121126,107.24305436772492,105.88898876293922,101.36153295945884,96.79391317570028,106.47332755242816,105.30464997345028,NaN,NaN,107.9226,105.1876,NaN,NaN,NaN,56410,NaN,56410,105.88898876293922
1661472000,108.2026,108.5776,107.276,108.5505,108.18726427414084,107.4298323151928,105.99336175262788,101.43306496981249,96.82326794929403,106.57603228374013,105.41069122151562,NaN,NaN,107.9226,105.1876,NaN,NaN,NaN,67175,NaN,67175,105.99336175262788
1661724000,108.627,109.2315,108.224,108.5296,108.30137618276056,107.58694198445097,106.09282207605423,101.50367725867008,96.8524972428039,106.67341375897483,105.51223039313363,NaN,NaN,107.9226,105.1876,NaN,NaN,NaN,55252,NaN,55252,106.09282207605423
1661817600,108.383,108.8535,108.001,108.5645,108.38908412184037,107.7265931295294,106.18975062209132,101.57393420136988,96.88174069538117,106.76816553390071,105.61133571028194,NaN,NaN,108.9806,107.276,NaN,NaN,NaN,55880,NaN,55880,106.18975062209132
1661904000,108.5135,108.916,108.092,108.3706,108.38292274789357,107.8185941110252,106.27527412710735,101.64156271677913,96.91042698577972,106.85154551921696,105.69900273499775,NaN,NaN,108.9806,107.276,NaN,NaN,NaN,63221,NaN,63221,106.27527412710735
1661990400,108.634,109.715,108.492,109.4315,108.73244849859572,108.04900923802161,106.3990476907502,101.71907453054253,96.94169058881148,106.97514051361652,105.82295486788387,NaN,NaN,108.9806,107.276,NaN,NaN,NaN,61015,NaN,61015,106.3990476907502
1662076800,109.3306,109.445,108.6775,109.292,108.91896566573048,108.22657934687567,106.51249680091685,101.79442702277593,96.9725278158057,107.08889058560798,105.93610301622572,NaN,NaN,108.9806,107.276,NaN,NaN,NaN,59105,NaN,59105,106.51249680091685
1662328800,109.537,110.0296,109.445,109.5575,109.13181044382033,108.41671086875057,106.63190869107697,101.871671530012,97.00395096732679,107.21134812642288,106.05246925573107,NaN,NaN,108.9806,107.276,NaN,NaN,NaN,38087,NaN,38087,106.63190869107697
1662422400,109.3361,110.272,109.1296,109.9946,109.41940696254689,108.64212360178621,106.76377893848571,101.95249668891735,97.03638704481162,107.34842962161449,106.17912825535694,NaN,NaN,109.715,108.001,NaN,NaN,NaN,56411,NaN,56411,106.76377893848571
1662508800,110.0656,110.5106,109.26,109.352,109.39693797503126,108.74353451581675,106.86527780364314,102.02612358753508,97.06713763895691,107.4478899787097,106.28266562857658,NaN,NaN,109.715,108.001,NaN,NaN,NaN,58297,NaN,58297,106.86527780364314
